id,source_term,type,pinyin,label,curated_gloss
SYM_06727,痛引腰骶,SYM,Tongyinyaodi,Tongyinyaodi,False
SYM_06728,痛有休止,SYM,Tongyouxiuzhi,Tongyouxiuzhi,False
SYM_06729,痛涩难开,SYM,Tongsenankai,Tongsenankai,False
SYM_06730,痛热,SYM,Tongre,Tongre,False
SYM_06731,痛牵右肋,SYM,Tongqianyoule,Tongqianyoule,False
SYM_06732,痛牵左肋,SYM,Tongqianzuole,Tongqianzuole,False
SYM_06733,痛而兼胀,SYM,Tongerjianzhang,Tongerjianzhang,False
SYM_06734,痛连眉棱颞颥,SYM,Tonglianmeilengnieru,Tonglianmeilengnieru,False
SYM_06735,痛连胁筋,SYM,Tonglianxiejin,Tonglianxiejin,False
SYM_06736,痛高肿,SYM,Tonggaozhong,Tonggaozhong,False
SYM_06737,痞塞不舒,SYM,Pisaibushu,Pisaibushu,False
SYM_06738,痞塞不适,SYM,Pisaibushi,Pisaibushi,False
SYM_06739,痞塞不饮食,SYM,Pisaibuyinshi,Pisaibuyinshi,False
SYM_06740,痞满不痛,SYM,Pimanbutong,Pimanbutong,False
SYM_06741,痞结,SYM,Pijie,Pijie,False
SYM_06742,痢则腹痛,SYM,Lizefutong,Lizefutong,False
SYM_06743,痤疮,SYM,Cuochuang,Cuochuang,False
SYM_06744,痰中夹血,SYM,Tanzhongjiaxue,Tanzhongjiaxue,False
SYM_06745,痰兼热,SYM,Tanjianre,Tanjianre,False
SYM_06746,痰吐白沫量多,SYM,Tantubaimoliangduo,Tantubaimoliangduo,False
SYM_06747,痰咳,SYM,Tanke,Tanke,False
SYM_06748,痰塞鼻内,SYM,Tansaibinei,Tansaibinei,False
SYM_06749,痰壅喘逆,SYM,Tanyongchuanni,Tanyongchuanni,False
SYM_06750,痰多喘急,SYM,Tanduochuanji,Tanduochuanji,False
SYM_06751,痰多泡沫,SYM,Tanduopaomo,Tanduopaomo,False
SYM_06752,痰多粘色黄,SYM,Tanduozhansehuang,Tanduozhansehuang,False
SYM_06753,痰多色白,SYM,Tanduosebai,Tanduosebai,False
SYM_06754,痰夹瘀血,SYM,Tanjiayuxue,Tanjiayuxue,False
SYM_06755,痰少质黏,SYM,Tanshaozhinian,Tanshaozhinian,False
SYM_06756,痰气呕逆,SYM,Tanqiouni,Tanqiouni,False
SYM_06757,痰浊壅盛,SYM,Tanzhuoyongsheng,Tanzhuoyongsheng,False
SYM_06758,痰涎]壅塞喉间,SYM,Tanxian]yongsehoujian,Tanxian]yongsehoujian,False
SYM_06759,痰涎复多,SYM,Tanxianfuduo,Tanxianfuduo,False
SYM_06760,痰涎多或有腐物,SYM,Tanxianduohuoyoufuwu,Tanxianduohuoyoufuwu,False
SYM_06761,痰涎清水,SYM,Tanxianqingshui,Tanxianqingshui,False
SYM_06762,痰涎清稀或质黏起沫,SYM,Tanxianqingxihuozhinianqimo,Tanxianqingxihuozhinianqimo,False
SYM_06763,痰涎胶粘,SYM,Tanxianjiaozhan,Tanxianjiaozhan,False
SYM_06764,痰湿较重,SYM,Tanshijiaozhong,Tanshijiaozhong,False
SYM_06765,痰热伤津,SYM,Tanreshangjin,Tanreshangjin,False
SYM_06766,痰瘀互结,SYM,Tanyuhujie,Tanyuhujie,False
SYM_06767,痰瘀互结食道,SYM,Tanyuhujieshidao,Tanyuhujieshidao,False
SYM_06768,痰粘,SYM,Tanzhan,Tanzhan,False
SYM_06769,痰蕴化热,SYM,Tanyunhuare,Tanyunhuare,False
SYM_06770,痰量不多,SYM,Tanliangbuduo,Tanliangbuduo,False
SYM_06771,痰黄黏稠,SYM,Tanhuangnianchou,Tanhuangnianchou,False
SYM_06772,痰黏难咯,SYM,Tanniannange,Tanniannange,False
SYM_06773,痴呆,SYM,Chidai,Chidai,False
SYM_06774,痹厥脚气顽麻,SYM,Bijuejiaoqiwanma,Bijuejiaoqiwanma,False
SYM_06775,瘀血闭血,SYM,Yuxuebixue,Yuxuebixue,False
SYM_06776,瘅热焦渴,SYM,Danrejiaoke,Danrejiaoke,False
SYM_06777,瘘管外口凹陷,SYM,Louguanwaikouaoxian,Louguanwaikouaoxian,False
SYM_06778,瘤体呈半球形或扁平隆起,SYM,Liutichengbanqiuxinghuobianpinglongqi,Liutichengbanqiuxinghuobianpinglongqi,False
SYM_06779,瘤色紫红或暗红,SYM,Liusezihonghuoanhong,Liusezihonghuoanhong,False
SYM_06780,瘵虫感染,SYM,Zhaichongganran,Zhaichongganran,False
SYM_06781,瘿囊,SYM,Yingnang,Yingnang,False
SYM_06782,瘿气,SYM,Yingqi,Yingqi,False
SYM_06783,瘿瘤,SYM,Yingliu,Yingliu,False
SYM_06784,癍疹胸痞,SYM,Banzhenxiongpi,Banzhenxiongpi,False
SYM_06785,癫狂,SYM,Diankuang,Diankuang,False
SYM_06786,癫狂痫,SYM,Diankuangxian,Diankuangxian,False
SYM_06787,癫狂痫有痰者,SYM,Diankuangxianyoutanzhe,Diankuangxianyoutanzhe,False
SYM_06788,白仁生虚翳,SYM,Bairenshengxuyi,Bairenshengxuyi,False
SYM_06789,白天尿频,SYM,Baitianniaopin,Baitianniaopin,False
SYM_06790,白带增多,SYM,Baidaizengduo,Baidaizengduo,False
SYM_06791,白斑痛烂,SYM,Baibantonglan,Baibantonglan,False
SYM_06792,白睛如常或稍有赤脉,SYM,Baijingruchanghuoshaoyouchimai,Baijingruchanghuoshaoyouchimai,False
SYM_06793,白睛微黄,SYM,Baijingweihuang,Baijingweihuang,False
SYM_06794,白睛污秽,SYM,Baijingwuhui,Baijingwuhui,False
SYM_06795,白睛混赤,SYM,Baijinghunchi,Baijinghunchi,False
SYM_06796,白睛稍显污红,SYM,Baijingshaoxianwuhong,Baijingshaoxianwuhong,False
SYM_06797,白睛结节,SYM,Baijingjiejie,Baijingjiejie,False
SYM_06798,白睛表层有痘状疱疹突起,SYM,Baijingbiaocengyoudouzhuangpaozhentuqi,Baijingbiaocengyoudouzhuangpaozhentuqi,False
SYM_06799,白睛隐红,SYM,Baijingyinhong,Baijingyinhong,False
SYM_06800,白睛隐隐淡红,SYM,Baijingyinyindanhong,Baijingyinyindanhong,False
SYM_06801,白粘痰,SYM,Baizhantan,Baizhantan,False
SYM_06802,白粘痰不易咯出,SYM,Baizhantanbuyigechu,Baizhantanbuyigechu,False
SYM_06803,白而不肿,SYM,Baierbuzhong,Baierbuzhong,False
SYM_06804,白色泡沫痰液,SYM,Baisepaomotanye,Baisepaomotanye,False
SYM_06805,白苔,SYM,Baitai,Baitai,False
SYM_06806,白驳风,SYM,Baibofeng,Baibofeng,False
SYM_06807,百节内痛,SYM,Baijieneitong,Baijieneitong,False
SYM_06808,皮损呈线状,SYM,Pisunchengxianzhuang,Pisunchengxianzhuang,False
SYM_06809,皮损暗红,SYM,Pisunanhong,Pisunanhong,False
SYM_06810,皮损灰白,SYM,Pisunhuibai,Pisunhuibai,False
SYM_06811,皮损肥厚干燥,SYM,Pisunfeihouganzao,Pisunfeihouganzao,False
SYM_06812,皮损能挤出白色半透明状粉汁,SYM,Pisunnengjichubaisebantoumingzhuangfenzhi,Pisunnengjichubaisebantoumingzhuangfenzhi,False
SYM_06813,皮毛枯槁,SYM,Pimaokugao,Pimaokugao,False
SYM_06814,皮生长白痂,SYM,Pishengzhangbaijia,Pishengzhangbaijia,False
SYM_06815,皮破烂斑,SYM,Pipolanban,Pipolanban,False
SYM_06816,皮肤不润,SYM,Pifuburun,Pifuburun,False
SYM_06817,皮肤之小疣赘,SYM,Pifuzhixiaoyouzhui,Pifuzhixiaoyouzhui,False
SYM_06818,皮肤产生痒感而欲搔抓,SYM,Pifuchanshengyangganeryusaozhua,Pifuchanshengyangganeryusaozhua,False
SYM_06819,皮肤以脱屑及叶状结痂,SYM,Pifuyituoxiejiyezhuangjiejia,Pifuyituoxiejiyezhuangjiejia,False
SYM_06820,皮肤作痒,SYM,Pifuzuoyang,Pifuzuoyang,False
SYM_06821,皮肤出现紫红色扁平皮疹,SYM,Pifuchuxianzihongsebianpingpizhen,Pifuchuxianzihongsebianpingpizhen,False
SYM_06822,皮肤出现红色或苍白风团,SYM,Pifuchuxianhongsehuocangbaifengtuan,Pifuchuxianhongsehuocangbaifengtuan,False
SYM_06823,皮肤发疹发斑,SYM,Pifufazhenfaban,Pifufazhenfaban,False
SYM_06824,皮肤发黄,SYM,Pifufahuang,Pifufahuang,False
SYM_06825,皮肤失润,SYM,Pifushirun,Pifushirun,False
SYM_06826,皮肤或粘膜上起大小水疱,SYM,Pifuhuozhanmoshangqidaxiaoshuipao,Pifuhuozhanmoshangqidaxiaoshuipao,False
SYM_06827,皮肤损害为深红色浸润斑块,SYM,Pifusunhaiweishenhongsejinrunbankuai,Pifusunhaiweishenhongsejinrunbankuai,False
SYM_06828,皮肤有瘀点,SYM,Pifuyouyudian,Pifuyouyudian,False
SYM_06829,皮肤有脓疮,SYM,Pifuyounongchuang,Pifuyounongchuang,False
SYM_06830,皮肤有青紫点,SYM,Pifuyouqingzidian,Pifuyouqingzidian,False
SYM_06831,皮肤有青紫点或斑块,SYM,Pifuyouqingzidianhuobankuai,Pifuyouqingzidianhuobankuai,False
SYM_06832,皮肤枯燥色紫,SYM,Pifukuzaosezi,Pifukuzaosezi,False
SYM_06833,皮肤浸渍发白,SYM,Pifujinzifabai,Pifujinzifabai,False
SYM_06834,皮肤渐变肥厚,SYM,Pifujianbianfeihou,Pifujianbianfeihou,False
SYM_06835,皮肤湿裂,SYM,Pifushilie,Pifushilie,False
SYM_06836,皮肤潮红,SYM,Pifuchaohong,Pifuchaohong,False
SYM_06837,皮肤燥裂,SYM,Pifuzaolie,Pifuzaolie,False
SYM_06838,皮肤燥裂紫白斑,SYM,Pifuzaoliezibaiban,Pifuzaoliezibaiban,False
SYM_06839,皮肤痤疮,SYM,Pifucuochuang,Pifucuochuang,False
SYM_06840,皮肤瘀斑密集,SYM,Pifuyubanmiji,Pifuyubanmiji,False
SYM_06841,皮肤瘙痒或有灼热感,SYM,Pifusaoyanghuoyouzhuoregan,Pifusaoyanghuoyouzhuoregan,False
SYM_06842,皮肤瘙痒皲裂,SYM,Pifusaoyangjunlie,Pifusaoyangjunlie,False
SYM_06843,皮肤癞癣,SYM,Pifulaixuan,Pifulaixuan,False
SYM_06844,皮肤粗糙肥厚,SYM,Pifucucaofeihou,Pifucucaofeihou,False
SYM_06845,皮肤紫癜色暗,SYM,Pifuzidiansean,Pifuzidiansean,False
SYM_06846,皮肤红,SYM,Pifuhong,Pifuhong,False
SYM_06847,皮肤红斑,SYM,Pifuhongban,Pifuhongban,False
SYM_06848,皮肤红肿发亮,SYM,Pifuhongzhongfaliang,Pifuhongzhongfaliang,False
SYM_06849,皮肤色变,SYM,Pifusebian,Pifusebian,False
SYM_06850,皮肤角化过度,SYM,Pifujiaohuaguodu,Pifujiaohuaguodu,False
SYM_06851,皮肤间出现圆形质软的肿块,SYM,Pifujianchuxianyuanxingzhiruandezhongkuai,Pifujianchuxianyuanxingzhiruandezhongkuai,False
SYM_06852,皮肤鲜红成片,SYM,Pifuxianhongchengpian,Pifuxianhongchengpian,False
SYM_06853,皮肤麻木,SYM,Pifumamu,Pifumamu,False
SYM_06854,皮肤麻木感,SYM,Pifumamugan,Pifumamugan,False
SYM_06855,皮色如常或有褐色斑,SYM,Piseruchanghuoyouheseban,Piseruchanghuoyouheseban,False
SYM_06856,皮色如故,SYM,Piserugu,Piserugu,False
SYM_06857,皮色暗红而热,SYM,Piseanhongerre,Piseanhongerre,False
SYM_06858,皮色转红,SYM,Pisezhuanhong,Pisezhuanhong,False
SYM_06859,皮薄光亮,SYM,Pibaoguangliang,Pibaoguangliang,False
SYM_06860,皲裂破溃,SYM,Junliepokui,Junliepokui,False
SYM_06861,目不欲开,SYM,Mubuyukai,Mubuyukai,False
SYM_06862,目内赤色,SYM,Muneichise,Muneichise,False
SYM_06863,目常开不闭,SYM,Muchangkaibubi,Muchangkaibubi,False
SYM_06864,目振,SYM,Muzhen,Muzhen,False
SYM_06865,目无翳障,SYM,Muwuyizhang,Muwuyizhang,False
SYM_06866,目无翳障不疼痛,SYM,Muwuyizhangbutengtong,Muwuyizhangbutengtong,False
SYM_06867,目时眩,SYM,Mushixuan,Mushixuan,False
SYM_06868,目昏,SYM,Muhun,Muhun,False
SYM_06869,目昏神暗,SYM,Muhunshenan,Muhunshenan,False
SYM_06870,目昧眦疡,SYM,Mumeiziyang,Mumeiziyang,False
SYM_06871,目暗,SYM,Muan,Muan,False
SYM_06872,目欲爆出,SYM,Muyubaochu,Muyubaochu,False
SYM_06873,目泣自出,SYM,Muqizichu,Muqizichu,False
SYM_06874,目涩,SYM,Muse,Muse,False
SYM_06875,目珠胀痛,SYM,Muzhuzhangtong,Muzhuzhangtong,False
SYM_06876,目珠酸痛,SYM,Muzhusuantong,Muzhusuantong,False
SYM_06877,目痛,SYM,Mutong,Mutong,False
SYM_06878,目眩发热,SYM,Muxuanfare,Muxuanfare,False
SYM_06879,目眩呕逆,SYM,Muxuanouni,Muxuanouni,False
SYM_06880,目睛红赤,SYM,Mujinghongchi,Mujinghongchi,False
SYM_06881,目窍萎闭而失明,SYM,Muqiaoweibiershiming,Muqiaoweibiershiming,False
SYM_06882,目胞合缝,SYM,Mubaohefeng,Mubaohefeng,False
SYM_06883,目赤下寒,SYM,Muchixiahan,Muchixiahan,False
SYM_06884,目赤口苦,SYM,Muchikouku,Muchikouku,False
SYM_06885,目赤痛,SYM,Muchitong,Muchitong,False
SYM_06886,目赤眩晕,SYM,Muchixuanyun,Muchixuanyun,False
SYM_06887,目赤龈胀,SYM,Muchikenzhang,Muchikenzhang,False
SYM_06888,目黄者,SYM,Muhuangzhe,Muhuangzhe,False
SYM_06889,眉发脱落,SYM,Meifatuoluo,Meifatuoluo,False
SYM_06890,眉棱骨眼眶骨及前额骨皆痛,SYM,Meilengguyankuanggujiqianegujietong,Meilengguyankuanggujiqianegujietong,False
SYM_06891,眠差,SYM,Miancha,Miancha,False
SYM_06892,眦帷有白色泡沫样眼眵,SYM,Ziweiyoubaisepaomoyangyanchi,Ziweiyoubaisepaomoyangyanchi,False
SYM_06893,眦漏,SYM,Zilou,Zilou,False
SYM_06894,眩晕昏仆,SYM,Xuanyunhunpu,Xuanyunhunpu,False
SYM_06895,眼内干涩不舒,SYM,Yanneigansebushu,Yanneigansebushu,False
SYM_06896,眼前中央有带色阴影遮隔,SYM,Yanqianzhongyangyoudaiseyinyingzhege,Yanqianzhongyangyoudaiseyinyingzhege,False
SYM_06897,眼前自见黑花,SYM,Yanqianzijianheihua,Yanqianzijianheihua,False
SYM_06898,眼前黑影游动如蚊蝇飞舞,SYM,Yanqianheiyingyoudongruwenyingfeiwu,Yanqianheiyingyoudongruwenyingfeiwu,False
SYM_06899,眼干涩不适,SYM,Yangansebushi,Yangansebushi,False
SYM_06900,眼底有出血性病变,SYM,Yandiyouchuxiexingbingbian,Yandiyouchuxiexingbingbian,False
SYM_06901,眼底视乳头生理凹陷加深扩大,SYM,Yandishirutoushengliaoxianjiashenkuoda,Yandishirutoushengliaoxianjiashenkuoda,False
SYM_06902,眼底静脉迂曲扩张,SYM,Yandijingmaiyuqukuozhang,Yandijingmaiyuqukuozhang,False
SYM_06903,眼斜口歪,SYM,Yanxiekouwai,Yanxiekouwai,False
SYM_06904,眼珠刺痛,SYM,Yanzhucitong,Yanzhucitong,False
SYM_06905,眼珠剧痛,SYM,Yanzhujutong,Yanzhujutong,False
SYM_06906,眼珠发胀,SYM,Yanzhufazhang,Yanzhufazhang,False
SYM_06907,眼珠呈进行性外突,SYM,Yanzhuchengjinxingxingwaitu,Yanzhuchengjinxingxingwaitu,False
SYM_06908,眼珠外突,SYM,Yanzhuwaitu,Yanzhuwaitu,False
SYM_06909,眼珠微突,SYM,Yanzhuweitu,Yanzhuweitu,False
SYM_06910,眼珠或眶内灌脓,SYM,Yanzhuhuokuangneiguannong,Yanzhuhuokuangneiguannong,False
SYM_06911,眼珠胀痛突起,SYM,Yanzhuzhangtongtuqi,Yanzhuzhangtongtuqi,False
SYM_06912,眼珠闷胀,SYM,Yanzhumenzhang,Yanzhumenzhang,False
SYM_06913,眼生眵泪涩难睁,SYM,Yanshengchileisenanzheng,Yanshengchileisenanzheng,False
SYM_06914,眼目赤涩,SYM,Yanmuchise,Yanmuchise,False
SYM_06915,眼眶微痛,SYM,Yankuangweitong,Yankuangweitong,False
SYM_06916,眼眶暗,SYM,Yankuangan,Yankuangan,False
SYM_06917,眼眶暗黑,SYM,Yankuanganhei,Yankuanganhei,False
SYM_06918,眼眶目珠微痛酸楚不适,SYM,Yankuangmuzhuweitongsuanchubushi,Yankuangmuzhuweitongsuanchubushi,False
SYM_06919,眼睑下肢浮肿,SYM,Yanjianxiazhifuzhong,Yanjianxiazhifuzhong,False
SYM_06920,眼睑骨鼻颊骨痛,SYM,Yanjiangubijiagutong,Yanjiangubijiagutong,False
SYM_06921,眼络枯涩,SYM,Yanluokuse,Yanluokuse,False
SYM_06922,眼耳发痒,SYM,Yanerfayang,Yanerfayang,False
SYM_06923,眼胀,SYM,Yanzhang,Yanzhang,False
SYM_06924,眼见黑花飞舞,SYM,Yanjianheihuafeiwu,Yanjianheihuafeiwu,False
SYM_06925,眼角赤烂,SYM,Yanjiaochilan,Yanjiaochilan,False
SYM_06926,眼部发痒,SYM,Yanbufayang,Yanbufayang,False
SYM_06927,眼部赤肿不显,SYM,Yanbuchizhongbuxian,Yanbuchizhongbuxian,False
SYM_06928,眼部锐器伤,SYM,Yanburuiqishang,Yanburuiqishang,False
SYM_06929,着衣则烦,SYM,Zheyizefan,Zheyizefan,False
SYM_06930,睑内可见颗粒遍生,SYM,Jianneikejiankelibiansheng,Jianneikejiankelibiansheng,False
SYM_06931,睑内遍生颗粒,SYM,Jianneibianshengkeli,Jianneibianshengkeli,False
SYM_06932,睡卧露睛,SYM,Shuiwolujing,Shuiwolujing,False
SYM_06933,睡眠不安,SYM,Shuimianbuan,Shuimianbuan,False
SYM_06934,睡眠不实,SYM,Shuimianbushi,Shuimianbushi,False
SYM_06935,睾丸损伤,SYM,Gaowansunshang,Gaowansunshang,False
SYM_06936,睾丸疝痛,SYM,Gaowanshantong,Gaowanshantong,False
SYM_06937,睾丸肿痛,SYM,Gaowanzhongtong,Gaowanzhongtong,False
SYM_06938,睾丸肿胀疼痛,SYM,Gaowanzhongzhangtengtong,Gaowanzhongzhangtengtong,False
SYM_06939,瞪目直视,SYM,Dengmuzhishi,Dengmuzhishi,False
SYM_06940,瞳仁大小不等,SYM,Tongrendaxiaobudeng,Tongrendaxiaobudeng,False
SYM_06941,瞳心内一点如水银珠子之状,SYM,Tongxinneiyidianrushuiyinzhuzizhizhuang,Tongxinneiyidianrushuiyinzhuzizhizhuang,False
SYM_06942,瞳神多见干缺不圆,SYM,Tongshenduojianganquebuyuan,Tongshenduojianganquebuyuan,False
SYM_06943,瞳神干缺以黄仁与晶珠黏着,SYM,Tongshenganqueyihuangrenyujingzhunianzhuo,Tongshenganqueyihuangrenyujingzhunianzhuo,False
SYM_06944,瞳神渐散,SYM,Tongshenjian San,Tongshenjian San,False
SYM_06945,瞳神甚小,SYM,Tongshenshenxiao,Tongshenshenxiao,False
SYM_06946,瞳神边缘参差不齐,SYM,Tongshenbianyuancencibuqi,Tongshenbianyuancencibuqi,False
SYM_06947,矢气频繁,SYM,Shiqipinfan,Shiqipinfan,False
SYM_06948,知觉过敏,SYM,Zhijueguomin,Zhijueguomin,False
SYM_06949,短气喘息,SYM,Duanqichuanxi,Duanqichuanxi,False
SYM_06950,短气溺少,SYM,Duanqinishao,Duanqinishao,False
SYM_06951,短涩,SYM,Duanse,Duanse,False
SYM_06952,短赤尿后滴沥,SYM,Duanchiniaohoudili,Duanchiniaohoudili,False
SYM_06953,破损,SYM,Posun,Posun,False
SYM_06954,破流黄水,SYM,Poliuhuangshui,Poliuhuangshui,False
SYM_06955,硬满,SYM,Yingman,Yingman,False
SYM_06956,神困,SYM,Shenkun,Shenkun,False
SYM_06957,神志恍惚失神,SYM,Shenzhihuanghushishen,Shenzhihuanghushishen,False
SYM_06958,神思涣散,SYM,Shensihuan San,Shensihuan San,False
SYM_06959,神情呆滞,SYM,Shenqingdaizhi,Shenqingdaizhi,False
SYM_06960,神情淡漠,SYM,Shenqingdanmo,Shenqingdanmo,False
SYM_06961,神情迟钝,SYM,Shenqingchidun,Shenqingchidun,False
SYM_06962,神昏不语,SYM,Shenhunbuyu,Shenhunbuyu,False
SYM_06963,神昏口噤,SYM,Shenhunkoujin,Shenhunkoujin,False
SYM_06964,神昏惊厥,SYM,Shenhunjingjue,Shenhunjingjue,False
SYM_06965,神昏澹语,SYM,Shenhundanyu,Shenhundanyu,False
SYM_06966,神昏狂妄,SYM,Shenhunkuangwang,Shenhunkuangwang,False
SYM_06967,神昏肢逆,SYM,Shenhunzhini,Shenhunzhini,False
SYM_06968,神气惨惨,SYM,Shenqicancan,Shenqicancan,False
SYM_06969,神疲肢倦,SYM,Shenpizhijuan,Shenpizhijuan,False
SYM_06970,神短忽忽语失常,SYM,Shenduanhuhuyushichang,Shenduanhuhuyushichang,False
SYM_06971,神识昏迷,SYM,Shenshihunmi,Shenshihunmi,False
SYM_06972,神识虽清,SYM,Shenshisuiqing,Shenshisuiqing,False
SYM_06973,神迷,SYM,Shenmi,Shenmi,False
SYM_06974,禁之不住,SYM,Jinzhibuzhu,Jinzhibuzhu,False
SYM_06975,秃斑干枯作痒,SYM,Tubangankuzuoyang,Tubangankuzuoyang,False
SYM_06976,积块坚硬,SYM,Jikuaijianying,Jikuaijianying,False
SYM_06977,积块质软不坚,SYM,Jikuaizhiruanbujian,Jikuaizhiruanbujian,False
SYM_06978,积痰于胸,SYM,Jitanyuxiong,Jitanyuxiong,False
SYM_06979,移时方寤,SYM,Yishifangwu,Yishifangwu,False
SYM_06980,移时苏醒,SYM,Yishisuxing,Yishisuxing,False
SYM_06981,稀散色淡,SYM,Xisansedan,Xisansedan,False
SYM_06982,稠粘脓液常自泪窍溢出,SYM,Chouzhannongyechangzileiqiaoyichu,Chouzhannongyechangzileiqiaoyichu,False
SYM_06983,稠黏臭秽,SYM,Chounianchouhui,Chounianchouhui,False
SYM_06984,穿刺有脓,SYM,Chuanciyounong,Chuanciyounong,False
SYM_06985,穿腮蚀唇,SYM,Chuansaishichun,Chuansaishichun,False
SYM_06986,突然中断,SYM,Turanzhongduan,Turanzhongduan,False
SYM_06987,突然倒仆,SYM,Turandaopu,Turandaopu,False
SYM_06988,突然昏倒,SYM,Turanhundao,Turanhundao,False
SYM_06989,突然腹部绞痛,SYM,Turanfubujiaotong,Turanfubujiaotong,False
SYM_06990,突然高热,SYM,Turangaore,Turangaore,False
SYM_06991,突起睛高,SYM,Tuqijinggao,Tuqijinggao,False
SYM_06992,窍阻,SYM,Qiaozu,Qiaozu,False
SYM_06993,窒,SYM,Zhi,Zhi,False
SYM_06994,窒而痛,SYM,Zhiertong,Zhiertong,False
SYM_06995,窜痛,SYM,Cuantong,Cuantong,False
SYM_06996,立迟行迟齿迟,SYM,Lichixingchichichi,Lichixingchichichi,False
SYM_06997,笑妄,SYM,Xiaowang,Xiaowang,False
SYM_06998,筋脉拘疼,SYM,Jinmaijuteng,Jinmaijuteng,False
SYM_06999,筋脉挛急,SYM,Jinmailuanji,Jinmailuanji,False
SYM_07000,筋骨疼痛,SYM,Jingutengtong,Jingutengtong,False
SYM_07001,筋骨酸痛,SYM,Jingusuantong,Jingusuantong,False
SYM_07002,粉刺,SYM,Fenci,Fenci,False
SYM_07003,粉瘤,SYM,Fenliu,Fenliu,False
SYM_07004,粗糙肥厚,SYM,Cucaofeihou,Cucaofeihou,False
SYM_07005,粘滞不畅,SYM,Zhanzhibuchang,Zhanzhibuchang,False
SYM_07006,粘膜上有粟粒状小结节,SYM,Zhanmoshangyousulizhuangxiaojiejie,Zhanmoshangyousulizhuangxiaojiejie,False
SYM_07007,粘膜水肿及浅表溃疡,SYM,Zhanmoshuizhongjiqianbiaokuiyang,Zhanmoshuizhongjiqianbiaokuiyang,False
SYM_07008,粘膜淡白,SYM,Zhanmodanbai,Zhanmodanbai,False
SYM_07009,粪粒坚硬,SYM,Fenlijianying,Fenlijianying,False
SYM_07010,粪质稀溏,SYM,Fenzhixitang,Fenzhixitang,False
SYM_07011,精神亢奋,SYM,Jingshenkangfen,Jingshenkangfen,False
SYM_07012,精神减少,SYM,Jingshenjianshao,Jingshenjianshao,False
SYM_07013,精神委顿,SYM,Jingshenweidun,Jingshenweidun,False
SYM_07014,精神尚可,SYM,Jingshenshangke,Jingshenshangke,False
SYM_07015,精神恍惚,SYM,Jingshenhuanghu,Jingshenhuanghu,False
SYM_07016,精神欠佳,SYM,Jingshenqianjia,Jingshenqianjia,False
SYM_07017,精神良好,SYM,Jingshenlianghao,Jingshenlianghao,False
SYM_07018,糜烂坏死,SYM,Milanhuaisi,Milanhuaisi,False
SYM_07019,糜烂面淡红,SYM,Milanmiandanhong,Milanmiandanhong,False
SYM_07020,糟粕不化,SYM,Zaopobuhua,Zaopobuhua,False
SYM_07021,紧糙,SYM,Jincao,Jincao,False
SYM_07022,紫暗有瘀点,SYM,Zianyouyudian,Zianyouyudian,False
SYM_07023,紫点,SYM,Zidian,Zidian,False
SYM_07024,紫白癜风,SYM,Zibaidianfeng,Zibaidianfeng,False
SYM_07025,紫绀,SYM,Zigan,Zigan,False
SYM_07026,红热不退,SYM,Hongrebutui,Hongrebutui,False
SYM_07027,红肿烂斑,SYM,Hongzhonglanban,Hongzhonglanban,False
SYM_07028,红肿甚,SYM,Hongzhongshen,Hongzhongshen,False
SYM_07029,红色斑,SYM,Hongseban,Hongseban,False
SYM_07030,纳便血色鲜,SYM,Nabianxiesexian,Nabianxiesexian,False
SYM_07031,纳呆便溏,SYM,Nadaibiantang,Nadaibiantang,False
SYM_07032,纳呆呕恶,SYM,Nadaioue,Nadaioue,False
SYM_07033,纳而复出,SYM,Naerfuchu,Naerfuchu,False
SYM_07034,纳谷减少,SYM,Nagujianshao,Nagujianshao,False
SYM_07035,纳运无力,SYM,Nayunwuli,Nayunwuli,False
SYM_07036,纳食呆滞,SYM,Nashidaizhi,Nashidaizhi,False
SYM_07037,纳食日减,SYM,Nashirijian,Nashirijian,False
SYM_07038,纷扰,SYM,Fenrao,Fenrao,False
SYM_07039,经候时行时止,SYM,Jinghoushixingshizhi,Jinghoushixingshizhi,False
SYM_07040,经净复如常人,SYM,Jingjingfuruchangren,Jingjingfuruchangren,False
SYM_07041,经前冲气旺盛,SYM,Jingqianchongqiwangsheng,Jingqianchongqiwangsheng,False
SYM_07042,经前抑郁不乐,SYM,Jingqianyiyubule,Jingqianyiyubule,False
SYM_07043,经后冲气渐平,SYM,Jinghouchongqijianping,Jinghouchongqijianping,False
SYM_07044,经后气火渐平和,SYM,Jinghouqihuojianpinghe,Jinghouqihuojianpinghe,False
SYM_07045,经多不调,SYM,Jingduobudiao,Jingduobudiao,False
SYM_07046,经常溢脓,SYM,Jingchangyinong,Jingchangyinong,False
SYM_07047,经断后阴道出血,SYM,Jingduanhouyindaochuxie,Jingduanhouyindaochuxie,False
SYM_07048,经期超前,SYM,Jingqichaoqian,Jingqichaoqian,False
SYM_07049,经来甚多,SYM,Jinglaishenduo,Jinglaishenduo,False
SYM_07050,经水不通,SYM,Jingshuibutong,Jingshuibutong,False
SYM_07051,经水淋沥不断,SYM,Jingshuilinlibuduan,Jingshuilinlibuduan,False
SYM_07052,经水闭不利,SYM,Jingshuibibuli,Jingshuibibuli,False
SYM_07053,经色鲜红或深红,SYM,Jingsexianhonghuoshenhong,Jingsexianhonghuoshenhong,False
SYM_07054,经行时间延长,SYM,Jingxingshijianyanchang,Jingxingshijianyanchang,False
