node_id,x,y
CAU_00196,0.6905581454335972,0.11414918217882343
SYM_03642,0.4367536790121796,0.04727611480204944
SYM_05053,0.2932317644150772,-0.32567735720593893
CAU_00388,0.3725624205625438,-0.08317342994140324
CAU_00301,0.3315179758316105,-0.254771643998043
CAU_00267,0.3196256454139685,0.029315874368501766
SYM_03487,0.2798529606376851,0.0628874125279395
SYM_03454,0.1796755221714726,-0.06267663534725487
SYM_03728,0.20099669980086285,-0.17458818409204196
CAU_00086,0.07166166704896287,-0.1519418331976516
SYM_04018,0.05733106914337198,-0.4493173338282296
CAU_00127,0.4677408610363762,0.49331861642120295
SYM_04916,0.517988825171481,0.7275745356403519
PRE_02500,-0.3467162041995426,0.022959759528409715
HER_01897,-0.32925611208775907,0.0077365484637880975
HER_01877,-0.3271877634329431,-0.003967461608485695
HER_01866,-0.33395591078018166,0.041661608507568344
HER_01882,-0.28657599763598296,-0.0035419908502277997
HER_01859,-0.2605465004883002,0.02952824079779335
HER_01874,-0.2626433364458838,0.034334428762442804
HER_01871,-0.2875275479581965,0.033141201716373574
HER_01856,-0.3045704060205557,0.05691774937503684
HER_01883,-0.31252959387899987,0.09873391820992235
EFF_01257,-0.36555068535583696,0.03796397281503138
SYM_03458,-0.13891791996069267,-0.016534206998343397
PRE_02558,-0.3169030894019185,0.12471986356380255
HER_02141,-0.2776476334254354,0.4348780797988585
PRE_02479,-0.183578122484651,0.0037848273953195676
HER_02052,-0.4484043891629121,0.06832614455912207
HER_01922,-0.26435368235082546,0.10163328546729286
HER_02305,-0.3240348083689708,-0.25654304830157626
PRE_02943,-0.49034704534681717,0.205372254219878
HER_01863,-0.2660003881449672,0.061658500767463466
HER_01854,-0.28871300782995274,0.020521391058468584
EFF_01333,-0.39204778286676395,0.12979193990715984
HER_01867,-0.31336619486916173,0.05330620281793994
EFF_01313,-0.4530734075500206,0.2394014602870073
HER_01913,-0.2599267267184853,0.11703703191571403
PRE_02505,-0.3416713685732642,0.06613925792427745
HER_01977,-0.25955409991262335,0.1591346911828227
PRE_02615,-0.3254464076694856,0.232749432983521
HER_02199,-0.3393464009783456,0.5362840329830902
HER_01870,-0.2445509529001027,0.010243838276638077
PRE_02482,-0.3074669383690164,-0.07693297749111554
HER_01940,-0.35732167380474744,0.0334142254963411
HER_02107,-0.5587946665973228,-0.25877434725700876
PRE_02504,-0.25299697805853477,0.01390073044838148
PRE_03029,-0.0006202387532589181,0.3237883313704085
HER_02180,0.21736785638327025,0.47892728096681353
EFF_01268,-0.2702902391781526,0.051696947855636756
PRE_02611,-0.41536475028899483,-0.019929594016735063
HER_02101,-0.3798116488091462,-0.09875409816333804
HER_01881,-0.24023969441932463,0.05996394429712834
HER_01858,-0.263348422791192,0.04129675801151349
HER_01891,-0.27837712411731913,-0.0010572057831761132
EFF_01289,-0.3368264985711479,-0.03276762123357143
EFF_01258,-0.32375086746339077,0.03309372352270533
HER_02016,-0.48524841831113497,0.013261264802213025
HER_01937,-0.27383512858191694,-0.010665747901017365
HER_01865,-0.23086942881399733,0.04235186700101403
HER_01861,-0.2566800621319867,0.05508071813388177
HER_01933,-0.22572335009518943,0.03949557802245553
HER_01904,-0.2193107114220357,0.02481313623898691
HER_02034,-0.4813966614446061,-0.01602470730341546
HER_01878,-0.26894150400343897,0.04295697333740246
HER_02244,-0.9597799088364609,-0.6445476516281151
EFF_01402,-0.8259852683895618,-0.4994451471075347
HER_02268,-1.0,-0.6317318932260043
HER_02105,-0.5843910353076888,-0.1275911493827872
HER_02248,-0.9922475407685891,-0.6487113891186548
EFF_01286,-0.3184440139158352,0.04306677034045517
EFF_01284,-0.35526250113751967,-0.02214837307533509
HER_01951,-0.33708035497162603,0.07981997324847577
HER_01886,-0.30312729327888954,0.04164152125998129
EFF_01295,-0.33945366668236915,0.11618866668573385
HER_02031,-0.3898256951029813,0.11029558337292503
HER_01860,-0.27492927601124145,0.05909203515276898
HER_01869,-0.27134960837208744,0.02142010808712339
HER_02042,-0.5115785560279147,-0.03592038736036354
